"mergeID","isConflicting","existsCommonSlices","totalCommonSlices"
"5e0a95c39d6ca1107461a3e90eae85a7507bc641","1","1","1"
"8c05e867edbbfe64544021dc2ba5d777f719c4aa","0","0","0"
"a8d0b6c4e054e3510f844328435af13a5124d8e2","0","1","1"
"70d21539b107df6471cd054e1f04fb9cb3571b96","0","0","0"
"4dd0ad8170c7fafe92e5c21fd227d53acb4b18fd","0","0","0"
"ec47b3fbbe0bd7af01853de918236f478a00772c","0","0","0"
"4b08a41c53b6a9ace6e51ef7fe008bc7aacc9b41","0","0","0"
"ae91fcb519710a1f028851517bede04ea2a71390","0","0","0"
"96efc4d7d9007ce4ac77ed41b47cd055c979cecc","0","0","0"
"1875242904f9d6923a5e8f37909bd8aab2673d1a","0","0","0"
"7dca85651ac1184abadc1f554ccf90b44998feb4","0","0","0"
"edeb1e0fe315d3dbdd0f1f0fa91b682bd1491107","0","0","0"
"23d2a81ee0fa3174d6034858603b19fb84b4b17d","0","0","0"
"b07aceec2f030c6b2bc3744e2e2f46e5e1af8d8f","0","0","0"
"c5393af6c8f430b647b45ce42611cba110ca0270","1","1","1"
"4a3a6052cbf2b9e98e6544cc8909b0bef8c2516a","0","0","0"
"1ad440bd3bedc406029478c2201d61316172925c","0","0","0"
"092093a6cb660719a011ee8058f7dbdbdc6be6a0","0","1","1"
"1c7cb82a686991dd04dacae3a9f90d04ee87f54f","0","1","1"
"06569f9d9215370a8964bfbb4848611249bb0309","0","1","1"
"f6bea424cc02156e7f45459df3e09dfd27d67692","0","0","0"
"8bab691035540b8c283a23cb7076ada02ffaac8a","0","0","0"
"8cf20c3e4b612b23f643d9c3517e635f4636fb3c","0","0","0"
"ae266d7fd833ee61af5c8d6f819ff4687ef909f1","0","0","0"
"2ba5061d0769c7a60984eaba2e01bd2ecbeb43d3","0","0","0"
"7f9e835e3cd1a6e02a69d8093037aacc2c54fd02","0","0","0"
"df4140158766ab784fbeab9efd5f11246b30d5c9","0","0","0"
"2f0d897e815971eaf37222bd9c1873e074b60d8e","0","0","0"
"5f75f8504497fd49a2bae51062bd030adb024ce3","0","0","0"
"470858863950f04b18c4b7089c4d19b61883dfd0","0","0","0"
"bdf4aa5733a7d6454e627a5808c806035278846a","0","0","0"
"4898c259472f86f47d3dd27587cb8b5ef0805b12","0","0","0"
"2f48ecd212d12c8ec47dac2de81373136c78b055","0","1","1"
"c65ba18c3bbc967bdf67ddbc2b20dfd7c9c6f604","0","0","0"
"4f26840551099fcb1814909d76895a7f11d9e26f","0","0","0"
"abbad6246c05941d84122373d678c4d3351a2674","0","0","0"
"88aeb09f690085ba26a61c19181ffd9a151adf22","0","0","0"
"eedfabc05407c181350302b4e9f68f5c5c473b61","0","1","1"
"3e4d36a8b858ce3e704faf1631f66fe576428d6a","0","0","0"
"8e63780faec76378906f9552d402a508ef50411c","0","0","0"
"b3735e840580b4c7821113b4b1cb6d2c3a919f22","0","0","0"
"42dcb09c94c5cb7a11b926d90ace25c6a3dad837","0","0","0"
"72eb7fa70255563c28c0b987348393c2fd523287","0","0","0"
"c575c81da639149ed97a52560ef4e0d6fc55644b","0","0","0"
"6cb19c235400ed6ed566078f7afdcaabac0e28dd","0","0","0"
"d015914f11243a333d1b3717d03711e5bfaec92f","1","0","0"
"bff20d760bc566825b0a304c10a63920a32a7e61","0","0","0"
"65662855441dae3a6df0ff9046f9edce067e0d12","0","0","0"
"7b2082130ef07cd87d08f2ac37500294da06ae5e","0","0","0"
"19066a58f20427150c630964069f7fd99ef36073","0","0","0"
