"mergeID","isConflicting","existsCommonSlices","totalCommonSlices"
"34f16393a723e1390929f8ee4261ee7af3fc0f88","0","0","0"
"7d3dba036a2ca45c33fb9e48a6935a8c1c2dc15d","0","0","0"
"2266d86fe3f035eff39f075a03d87481892a6efb","0","0","0"
"50e184fa9b7351c38f06684d95a206116e66b09d","0","0","0"
"fb73a60b6cae61d5bcc078b0a1aa117e75eecf8f","0","1","1"
"e7eadefab6c818b4749b8e4264ed769ba20c36dc","0","0","0"
"d74af5e44e48afc2dad14c7471f702c87ad361df","0","0","0"
"031daae2ba0c91edbfe631b3efdc0c5f48872664","0","1","1"
"c9f4ec4c9efdb94197207bdabe3b65ad3194af72","0","0","0"
"452e0f4c23fc4607f5a786da8da5084d9f47b7ac","0","0","0"
"d439ffd6386561ae9e1a4b1947acc547a21d917e","0","0","0"
"8e4e6b7ab2beace98ce61103e2dd5b4c5ab8a731","0","0","0"
"0c992e709d51845bd7877a66bef9d657eb2ecacc","0","0","0"
"51f5cd8104661159a9851cb5368f233cc181f7d8","0","0","0"
"e29378fe8aa56faa5637e526b21466bdb4305200","0","0","0"
"4c6d78a780a71057faa1bc1d0d3d9adb53af32aa","0","1","1"
"bfc7bcdc2ac75993a021180cb6bcca8a413723cf","0","0","0"
"0c467e354c3c119b4c1bcac586a7f97d18fcd184","0","0","0"
"748cf4f81d03019d7513e628054eb6492aca2abf","0","1","6"
"f8f3e5f3b2b98189e6a781c4436d4a6ea58cbddd","1","1","1"
"4379556aa34a8115cfc516ee826b0226185ab3f5","0","0","0"
"720b8f178a52b6cf170f1aa29402d51d532bb64d","0","0","0"
"61d5edfe253f9b4383832b935440549730388faa","0","0","0"
"61cf5a07e2183e3d48575aa5ee16ea8299bc9893","0","1","1"
"67a3b9bf926c261c44c9922f68b7e4c341c1ce7a","1","1","1"
"0799f8cccc0d27df197bc12a459f85eb8e947192","0","0","0"
"b20c89019c1c6f2177c92c692635295faca0c93c","1","1","4"
"f6190fc2796a2c75a19d2b042f5f659054676388","1","1","2"
"f0887d80e36cc016680fb065cdb8220a68f8db28","0","0","0"
