"mergeID","isConflicting","existsCommonSlices","totalCommonSlices"
"0f60056872b51e97d826caaccbd439a77b836baa","0","0","0"
"785329490b38e33acdb103f110b467163ce20202","0","0","0"
"50cd77ab9eb3d630d7d0c7f6c3ebcd96f3ac23e7","0","0","0"
"ef2052c738f8c0db08f7ec799c183d349c8c6101","1","0","0"
"6de7f2f3702c7065e0595c3a2e13ca8b389c90d7","1","0","0"
"64115eb2e6925eaf5d77f4a8a7bb9debd7ed70e7","0","0","0"
"5d1c3bc06fd567c26733b1a6376e1e955fedb620","1","0","0"
"3983325acdda9dccd48e79b34511b63e1f551203","0","0","0"
"1e4a1d536bfc921119197f0f9e49d457459bf1ce","1","0","0"
"ce3dd20747a42ca0a76d4758aa56b8fe493b1698","0","0","0"
"f93522bac2f640fc09b0d040b30e4b8e1847b5ad","0","0","0"
"feea7f7b702515f623adb929d5d287c6cb1383ef","1","0","0"
"852b45e7769171f083fc8e7faf8b8037c5506a5a","0","0","0"
"a9634dbdb63a0a2dee67aba140fee5f7cda5cfda","1","0","0"
"2cb5e10a99926e32c2d58e791e4ec9432606257c","0","0","0"
"8737b9868923faded232f1ee3508ea213ed1a506","0","0","0"
"bba44d37c393b39611b63b0a2537f5b05acd8cb7","1","0","0"
"6c96dfa70b45d5994be0f6b9c73d1a51e3ef0693","0","0","0"
"7d12a0de9d2b4c4ccc5008bf541f21bc9158372a","0","0","0"
"ba9d547de9321cef611c2a27576211809aeb48d1","0","0","0"
"6743c1f4222ecec6a0ffbda108ebbdb9dcd1f41a","0","0","0"
"acba0d3b8b680d7f955c5965641ccbcf68dfe319","0","0","0"
"cccc265baf1c7f156ab3feed339a7358e535aff4","1","0","0"
"844b958e458595ec8a86067eeb9736029beaf9d2","1","0","0"
"c13925158963c440c1bb440c52cbe3e199da5c82","0","0","0"
"e6694df3beb89b2e909c0ce8a8e4294c6554b7d7","0","0","0"
"47d944c01f9169554549df875c64d19e841bc002","1","0","0"
"cd05e4ac1c02a67b02189d385d84ba22c2f34504","1","0","0"
"65725a7e06d72dd5c7448fb22fd499099539e86d","1","0","0"
