"mergeID","isConflicting","existsCommonSlices","totalCommonSlices"
"88c03d2677da22352d4ef59cf96cf9aa625bcd2e","0","1","1"
"c76b4f58cd287190c573d8cc80a7872b466d931e","0","1","1"
"a2eda146007e99e2ec6f23d48c3feb67d9e1739c","0","1","1"
"6eb76b2c292eeb43345cb5e974181ec06e10ceb0","0","0","0"
"1218bcc732c1ad23b6ca3387fd95df0c5bbe7e8e","0","0","0"
"3f22c8f9520ff7e1f8fa6e0f332ce85d63b6dcae","0","0","0"
"77898c35e35757d23597d1d97bde8fc6c10a089f","0","0","0"
"74a21597c5ca131fe8e42f0969998c925df0f813","0","0","0"
"3fadcb9aa53e35675638e72b0d709835398688d2","0","0","0"
"5297d2269fb6d2dcd5f8a5829e2e3b4d3e73a91c","0","0","0"
"103eac0406e8b26ec8530c65f3918fc1ec928f1d","0","0","0"
"b0b118234c692439defa3b539795db88b960c243","0","0","0"
"8efb29a01de0b0cab40ae4bd4f0efedc1ecfdb66","0","0","0"
"e53dec867981633c624fad40d5bdbc7e53e42b9a","0","0","0"
"6c84d3dab0db6f0384472ee5fa2073819f5e834a","1","0","0"
"c60e94e213fbd93c2e0ab3e8d84bafe11bc9a7cb","0","0","0"
"65a61189b050e3b637bd78942f5a2adad26aee85","0","0","0"
"04c7b2fa324bcc61224ee2238b3c22f4f9f3e224","0","0","0"
"4df991bd0b5c64f6f8ee30f247aae939745a57dd","1","0","0"
"0a3d1ff3333774acdec49922f6ac61c4064ac3ac","0","0","0"
"fd93f1fd354b1cab976888ac63f486d821b426a1","0","0","0"
"199e8ef62bff81cdc151fdd49ed9b67227bd3ef9","0","0","0"
"a2d7198f2a1926246004db77c9021914ad8ad920","0","0","0"
"9036f1a61e40056e22f0f3ff5db71b3bc0238b08","1","0","0"
"49293bc3f711b7c15797d7df229be8fb6055a601","1","0","0"
"43de570e01e5b39769bbc04bcc4f8064d02ab966","1","0","0"
"fd7f87eef039b766dde991e8df3da7897c0224cf","0","0","0"
"5452c10f0da9242bd53284b240d4541f751181b2","0","0","0"
"7da47c0975476d85612a75ae606e4966fbf6b684","1","0","0"
"87f75b50d35ae3dad44821bbc95f908eceade91c","0","1","1"
"9347c72a93292a3c472e9e1bd880136662d1df19","0","0","0"
"bdf29f391cb5d581e0b19b92b8d51eea4431b2d5","0","1","1"
"f22b025a396c3092dd2e39697193e7497371f6f3","0","0","0"
"14489b63372b2df2437d291bcc0e37df1bda39af","1","0","0"
"68d706602c45e965e1e17206746987ee56431a81","0","0","0"
"f1bba6acf810f4b2ea4bd05ccd02be7dde0c7fae","0","0","0"
"0c573fa2638368265db82a0ca8e944203c4553c2","1","1","9"
"d4bf3cfa10a84570965c59f86c5f03f74c7e2d79","1","1","7"
"4d5e6330a8d079f9c58605c1c34f48e622b6d31f","1","0","0"
"26bcd6cafe1f69e83dae8a443b2bc2e9caf91f12","0","0","0"
"77665cd8f3baf8737b2c4f08b6ae5ff85da87543","1","1","1"
"fbddbd1a796af16daeadd9d06050a901f6d51833","0","0","0"
"bd6bd93743476fe6c33a7886114aa4a818f9a409","0","0","0"
"9e56b8c6a5f27e958fe8bdcd01adb9f3b8a54f8e","1","0","0"
"3301f369bc1699db07c01eb1fa9e4323fccb89d0","1","1","22"
"672c6b6566c6d68f319e296000624187da985a4e","1","1","3"
"72e15cf3d5f8a82d2d0ef23e3bf2f9b9ec973492","1","0","0"
"d7e253e62cf801cfce07401ad487d649d2553bff","0","0","0"
"e548916260ec94c1e7ae5412a6cfad905646b379","0","1","1"
"dd0c3c73ca94019fdbd4ef9b540b6b3f933cffcd","0","0","0"
"b3afb7595efaac971c4b887a1580b61d8331db16","0","0","0"
"fc6410447ff332c5141d4b91f7fb125d0c556f7e","1","1","2"
"74015b8c27f0d565f3a830dc33289e8c2df0f044","0","0","0"
"5e5152557fb593d1a1dc24b2a39d139367aa7cf8","1","1","6"
"0b3e6b27a2813ac3f2d44ed7b5e3b3d1fe3ae449","0","0","0"
"7eecc54e6667307262be610f14ce8d700f16ef43","0","0","0"
"00200c91e63c0f8a9bd01e2a922627d68103e22d","0","0","0"
"e9d7e279760ab8265a9fea6b4e0688c834033f49","1","1","1"
"cc67ac4cc36e476087fba6189ca48638ac5e3a19","0","0","0"
"887b042c4a22403cfbd6005146c2db8c9efac191","0","0","0"
