"mergeID","isConflicting","existsCommonSlices","totalCommonSlices"
"7b1d0f8133acc480fb7824834e13cdfc04f7dbff","0","0","0"
"3055168f584412983b136aeabd00a5d24a569ea4","0","0","0"
"e3f6369fde6ee1da2194e87efe071b876efb4e33","0","1","1"
"e3865dd111554627153538dc9042a45afcdf4777","0","0","0"
"a5a4732ff5b3a5ec71e6d8bf3bbaf037ee5ff1a4","0","0","0"
"73b432c1ebf9272969c3833bcce28e1483d2360c","0","0","0"
"ca9f5762b585c797d77211251e651c24ea535964","0","0","0"
"4bb4e93632b6a8381735f04ee01f4fa1ff0facd4","0","0","0"
"4f16885bd9c557e7b7cc1ec6e4ab932dbc265f3a","0","1","1"
"4508a362fe70f6e1fb7ac2dede11cab88052c130","0","0","0"
"654172c61405d3bbb3fa847d8fb284871e2e112f","0","0","0"
"fc222ce09877aa43136a9a366fdccc201e61d2c3","0","0","0"
"987988cea1cbba74a128f508a19384bada7887e2","0","0","0"
"e61891e932415ccc592ad85186ea2cde4e3dc0fe","0","0","0"
"2e2042c6fa26d4d3bb4b4c038cda3a7f9e9ff3fb","0","0","0"
"9af4ec67384c630988e14216ff3005a1d49171cc","0","0","0"
"2c37c8288ea469612f6c3a90feb42441d7817bed","0","0","0"
"d602d4c62d2361da74a4ac0dae6c69e6605bcf31","0","0","0"
"da7ff17b075aa23a60387238c310c64484fb1088","0","1","1"
"6b8ebbbf92c791ef9210f290907b715c3ea6a230","0","0","0"
"9fd3057ada3be9ecc5069312fca869a82a7f43c7","0","0","0"
"874d5600b99ecf99d4a7c9813a59c09189b3d78d","0","0","0"
"769ecbd88018956f6a7e50199e7d674d863d61bf","1","0","0"
"d37123e728ed7b1dd18eccb7d1a4512e51fc6c98","0","0","0"
"32a956a7137d51fb5aa13c906c5de71b014fbaef","1","0","0"
"2cafd3f97e383d218d09913d59b210f12fe59c9c","0","0","0"
"67101ff2766f220b33679950c87306ade6dea47b","0","0","0"
"212dc82fbbb9fd07af09fa2ccf3e33a905130f93","0","0","0"
"8a7b5d16472984823407e69054481ac6d9ab4065","0","0","0"
"e83637879c151ef92d601a32e75302e27c7a7c40","0","1","1"
"e4d2c68149be90bf18c149c5561bab5db64e67ae","0","0","0"
"0512158e94031b4d1055c99c89b22dd1fa4d142c","0","0","0"
"5245ebbd196803eebb7a8c70200eae356ee9e37e","0","0","0"
"126b44b46d52e451e38dd0a46d07fa94f06f5217","1","0","0"
"4e72d5ba9ab01b9c3766874bc5be5ec28ebf6391","0","0","0"
"ff61860c89288ec991c58d76464e019acc7d062f","0","0","0"
"a43ae01aa5291fe1c27124a2606b17f987ca68e1","0","0","0"
"6f8482eb5c32c0c7b4af148b623ea80b75759295","1","1","1"
"cb5eb22209a05b257bc3686d1aea26a1dada20a3","0","0","0"
"2df64617d5a2ccdb53e6b83a8b5df8d0ea46289f","0","0","0"
"01b36ba1c349190f7bbde6cdf9c831e42f96dc2f","1","0","0"
"9fbc2eb71e7b2e3b019cf1321d018ac03a8d5cba","1","1","1"
"172223c51f69de7f297bd8e8882b185c7d8ee6b1","1","1","1"
"23e2873ce1fa6345473021fcb28314a5c6a45a85","0","0","0"
"508f9037c4c77c4760264d7706d2f4287e2574ba","0","1","1"
"d111e88d9eedbd1c202f7008cc25ef22a9ae331b","0","0","0"
"82e34e500af021472022a5dcd3d73a1b875e8aa3","0","0","0"
"e7416772597c78e858bb187a2661da6635f886bd","1","0","0"
"c98954961fcade7338df6960017ea0a095fb5565","0","0","0"
"94bc0fb01f3abd1909b36633491229aa2c3404f5","0","0","0"
"745a53c4c343985ba874d1aa4f6d5bbb6cf86968","0","1","1"
"f0830c7c5f0173a9bb9b00a1a2839a25c198913c","0","1","1"
"f3419be4ad2768bfa5546acb26c6f31e55c3abcc","0","0","0"
"37953105b1c5f4132774406e975b21fd93fb9b4f","0","0","0"
"78243324bff01c929c81f88413ba5aed3a6c8093","0","0","0"
