mergeCommitId,isMergeConflicting,conflictingFiles,parent1Id,parent1Files,parent2Id,parent2Files,ancestorId,numberOfConflicts
9c8dc7a89ab7c8627b8592facf211ebf1844ea16,false,[],3ea1207971fa958521005070ea4936730e43c31a,[LICENSE@ werkzeug/__init__.py@ werkzeug/useragents.py],56f9785a15080070eb318a18c4556230b50bf0bb,[werkzeug/serving.py],4397e61daf66ad43bd5668741c5d876de116a71f,0
1f0d4e3309ecd1b10de767e7e83868ef89b13cc0,false,[],174c91656f1a5553a460ff7a42a207b984695761,[tests/test_wrappers.py@ werkzeug/security.py@ werkzeug/utils.py@ werkzeug/wrappers.py],5a4e0e8f6a7cca0c4cb29ed310fce27e05576e22,[tests/test_wsgi.py@ werkzeug/wsgi.py],d76c0d7f841c9ef34f69b3e46af6fbe4fd842fd9,0
b01aa77bfd0c6d84ba2393797241e01e3f297bc7,false,[],9f294937fe8c5cd1fe2d5ca04375dca82aad098a,[tests/test_wrappers.py@ werkzeug/wrappers.py],4ce18dfeaa33749bf0568ee57cde0b311ddbc74a,[werkzeug/security.py],d76c0d7f841c9ef34f69b3e46af6fbe4fd842fd9,0
d76c0d7f841c9ef34f69b3e46af6fbe4fd842fd9,false,[],3d9fbb71b3fc87212978a8981fe2999396bf30d4,[.gitignore@ .travis.yml@ AUTHORS@ CHANGES@ CONTRIBUTING.rst@ MANIFEST.in@ Makefile@ README.rst@ appveyor.yml@ bench/wzbench.py@ docs/_templates/sidebarintro.html@ docs/changes.rst@ docs/conf.py@ docs/contents.rst.inc@ docs/contrib/cache.rst@ docs/contrib/lint.rst@ docs/debug.rst@ docs/exceptions.rst@ docs/filesystem.rst@ docs/installation.rst@ docs/local.rst@ docs/middlewares.rst@ docs/python3.rst@ docs/request_data.rst@ docs/serving.rst@ docs/terms.rst@ docs/transition.rst@ docs/tutorial.rst@ docs/unicode.rst@ examples/README@ examples/coolmagic/application.py@ examples/couchy/models.py@ examples/cupoftee/pages.py@ examples/cupoftee/utils.py@ examples/manage-coolmagic.py@ examples/manage-couchy.py@ examples/manage-cupoftee.py@ examples/manage-i18nurls.py@ examples/manage-plnt.py@ examples/manage-shorty.py@ examples/manage-simplewiki.py@ examples/manage-webpylike.py@ scripts/make-release.py@ setup.cfg@ setup.py@ tests/__init__.py@ tests/conftest.py@ tests/contrib/test_atom.py@ tests/contrib/test_cache.py@ tests/contrib/test_fixers.py@ tests/contrib/test_iterio.py@ tests/contrib/test_securecookie.py@ tests/contrib/test_sessions.py@ tests/contrib/test_wrappers.py@ tests/hypothesis/__init__.py@ tests/hypothesis/test_urls.py@ tests/test_compat.py@ tests/test_datastructures.py@ tests/test_debug.py@ tests/test_exceptions.py@ tests/test_formparser.py@ tests/test_http.py@ tests/test_internal.py@ tests/test_local.py@ tests/test_routing.py@ tests/test_security.py@ tests/test_serving.py@ tests/test_test.py@ tests/test_urls.py@ tests/test_utils.py@ tests/test_wrappers.py@ tests/test_wsgi.py@ tox.ini@ werkzeug-import-rewrite.py@ werkzeug/__init__.py@ werkzeug/_compat.py@ werkzeug/_internal.py@ werkzeug/_reloader.py@ werkzeug/contrib/atom.py@ werkzeug/contrib/cache.py@ werkzeug/contrib/fixers.py@ werkzeug/contrib/iterio.py@ werkzeug/contrib/limiter.py@ werkzeug/contrib/lint.py@ werkzeug/contrib/profiler.py@ werkzeug/contrib/securecookie.py@ werkzeug/contrib/sessions.py@ werkzeug/contrib/testtools.py@ werkzeug/contrib/wrappers.py@ werkzeug/datastructures.py@ werkzeug/debug/__init__.py@ werkzeug/debug/console.py@ werkzeug/debug/repr.py@ werkzeug/debug/shared/console.png@ werkzeug/debug/shared/debugger.js@ werkzeug/debug/shared/jquery.js@ werkzeug/debug/shared/less.png@ werkzeug/debug/shared/more.png@ werkzeug/debug/shared/source.png@ werkzeug/debug/shared/style.css@ werkzeug/debug/tbtools.py@ werkzeug/exceptions.py@ werkzeug/filesystem.py@ werkzeug/formparser.py@ werkzeug/http.py@ werkzeug/local.py@ werkzeug/posixemulation.py@ werkzeug/routing.py@ werkzeug/script.py@ werkzeug/security.py@ werkzeug/serving.py@ werkzeug/test.py@ werkzeug/testapp.py@ werkzeug/urls.py@ werkzeug/useragents.py@ werkzeug/utils.py@ werkzeug/wrappers.py@ werkzeug/wsgi.py],9a93ce3ec5e120464549832dcc484f7c601e6b03,[tests/test_utils.py],cbd049d88727936173386d2e80bb5ffa51fedd6e,0
3d9fbb71b3fc87212978a8981fe2999396bf30d4,false,[],04ce2f41beda29e1ad57190ca4875f5a5b6483cb,[werkzeug/contrib/cache.py],5c6183fe84950296d3f0590bd5c6ca188331114d,[CHANGES@ werkzeug/wrappers.py@ werkzeug/wsgi.py],89338f726fd35522bcb0bdd8ccc23808bd7c9b4b,0
89338f726fd35522bcb0bdd8ccc23808bd7c9b4b,true,[CHANGES@ werkzeug/__init__.py],2f5268966428fcfdc76d2311864a7c43cf826c93,[.gitignore@ CHANGES@ CONTRIBUTING.rst@ docs/transition.rst@ examples/README@ examples/coolmagic/application.py@ examples/couchy/models.py@ examples/manage-coolmagic.py@ examples/manage-couchy.py@ examples/manage-cupoftee.py@ examples/manage-i18nurls.py@ examples/manage-plnt.py@ examples/manage-shorty.py@ examples/manage-simplewiki.py@ examples/manage-webpylike.py@ tests/test_datastructures.py@ tests/test_http.py@ tests/test_serving.py@ tests/test_wrappers.py@ werkzeug/__init__.py@ werkzeug/contrib/cache.py@ werkzeug/contrib/lint.py@ werkzeug/datastructures.py@ werkzeug/http.py@ werkzeug/script.py@ werkzeug/serving.py@ werkzeug/urls.py@ werkzeug/wrappers.py],38c153660e81e57c09fc1a941db2ed55414cb503,[CHANGES@ werkzeug/__init__.py],2497866d7eafa64ca5eb4fb3d1747c05036bf318,3
2f5268966428fcfdc76d2311864a7c43cf826c93,true,[CHANGES],8cd13608f94315104281bd9ba2e8c1b3e46984c4,[.gitignore@ CHANGES@ CONTRIBUTING.rst@ docs/transition.rst@ examples/README@ examples/coolmagic/application.py@ examples/couchy/models.py@ examples/manage-coolmagic.py@ examples/manage-couchy.py@ examples/manage-cupoftee.py@ examples/manage-i18nurls.py@ examples/manage-plnt.py@ examples/manage-shorty.py@ examples/manage-simplewiki.py@ examples/manage-webpylike.py@ tests/test_datastructures.py@ tests/test_http.py@ tests/test_serving.py@ tests/test_wrappers.py@ werkzeug/__init__.py@ werkzeug/contrib/cache.py@ werkzeug/contrib/lint.py@ werkzeug/datastructures.py@ werkzeug/http.py@ werkzeug/script.py@ werkzeug/serving.py@ werkzeug/urls.py@ werkzeug/wrappers.py],2497866d7eafa64ca5eb4fb3d1747c05036bf318,[AUTHORS@ CHANGES@ werkzeug/security.py@ werkzeug/serving.py],63a41a47dcb8d81d98d13fbf5385944e08613dca,3
f6564aadd664dbbd4dd902ff59b2532ea92270ae,false,[],9c0dd8dde7d3c3117a3ab1910bdcfe53232a0aac,[.gitignore@ .travis.yml@ AUTHORS@ CHANGES@ CONTRIBUTING.rst@ Makefile@ README.rst@ appveyor.yml@ docs/_templates/sidebarintro.html@ docs/changes.rst@ docs/conf.py@ docs/contrib/cache.rst@ docs/contrib/lint.rst@ docs/debug.rst@ docs/exceptions.rst@ docs/installation.rst@ docs/local.rst@ docs/middlewares.rst@ docs/python3.rst@ docs/request_data.rst@ docs/serving.rst@ docs/terms.rst@ docs/transition.rst@ docs/tutorial.rst@ docs/unicode.rst@ examples/README@ examples/coolmagic/application.py@ examples/couchy/models.py@ examples/cupoftee/utils.py@ examples/manage-coolmagic.py@ examples/manage-couchy.py@ examples/manage-cupoftee.py@ examples/manage-i18nurls.py@ examples/manage-plnt.py@ examples/manage-shorty.py@ examples/manage-simplewiki.py@ examples/manage-webpylike.py@ scripts/make-release.py@ setup.cfg@ setup.py@ tests/contrib/test_atom.py@ tests/contrib/test_cache.py@ tests/contrib/test_wrappers.py@ tests/hypothesis/__init__.py@ tests/hypothesis/test_urls.py@ tests/test_datastructures.py@ tests/test_debug.py@ tests/test_exceptions.py@ tests/test_formparser.py@ tests/test_http.py@ tests/test_local.py@ tests/test_routing.py@ tests/test_security.py@ tests/test_serving.py@ tests/test_test.py@ tests/test_wrappers.py@ tests/test_wsgi.py@ tox.ini@ werkzeug/__init__.py@ werkzeug/_internal.py@ werkzeug/_reloader.py@ werkzeug/contrib/atom.py@ werkzeug/contrib/cache.py@ werkzeug/contrib/fixers.py@ werkzeug/contrib/iterio.py@ werkzeug/contrib/lint.py@ werkzeug/contrib/securecookie.py@ werkzeug/contrib/sessions.py@ werkzeug/contrib/wrappers.py@ werkzeug/datastructures.py@ werkzeug/debug/__init__.py@ werkzeug/debug/console.py@ werkzeug/debug/repr.py@ werkzeug/debug/shared/debugger.js@ werkzeug/debug/shared/style.css@ werkzeug/debug/tbtools.py@ werkzeug/exceptions.py@ werkzeug/filesystem.py@ werkzeug/formparser.py@ werkzeug/http.py@ werkzeug/local.py@ werkzeug/routing.py@ werkzeug/script.py@ werkzeug/security.py@ werkzeug/serving.py@ werkzeug/test.py@ werkzeug/urls.py@ werkzeug/useragents.py@ werkzeug/wrappers.py@ werkzeug/wsgi.py],1404b8eaf694a7b6dd8be052ca0f0dc5ae314f18,[tests/test_http.py@ werkzeug/http.py],f10640513e296cae49889fcbd64c75989cf41d9e,0
9c1ef73eb82f37a3b8e6b1f9f62685faae18b2f8,false,[],026bd27bd9eebed9a24f409bd491cc6a69a02b13,[.gitignore@ .travis.yml@ AUTHORS@ CHANGES@ CONTRIBUTING.rst@ README.rst@ appveyor.yml@ docs/changes.rst@ docs/conf.py@ docs/contrib/lint.rst@ docs/debug.rst@ docs/exceptions.rst@ docs/local.rst@ docs/serving.rst@ docs/terms.rst@ docs/transition.rst@ docs/unicode.rst@ examples/README@ examples/coolmagic/application.py@ examples/couchy/models.py@ examples/cupoftee/utils.py@ examples/manage-coolmagic.py@ examples/manage-couchy.py@ examples/manage-cupoftee.py@ examples/manage-i18nurls.py@ examples/manage-plnt.py@ examples/manage-shorty.py@ examples/manage-simplewiki.py@ examples/manage-webpylike.py@ scripts/make-release.py@ setup.cfg@ setup.py@ tests/contrib/test_atom.py@ tests/hypothesis/__init__.py@ tests/hypothesis/test_urls.py@ tests/test_datastructures.py@ tests/test_debug.py@ tests/test_exceptions.py@ tests/test_formparser.py@ tests/test_http.py@ tests/test_routing.py@ tests/test_security.py@ tests/test_serving.py@ tests/test_test.py@ tests/test_wrappers.py@ tests/test_wsgi.py@ tox.ini@ werkzeug/__init__.py@ werkzeug/_internal.py@ werkzeug/_reloader.py@ werkzeug/contrib/atom.py@ werkzeug/contrib/cache.py@ werkzeug/contrib/fixers.py@ werkzeug/contrib/iterio.py@ werkzeug/contrib/lint.py@ werkzeug/contrib/wrappers.py@ werkzeug/datastructures.py@ werkzeug/debug/console.py@ werkzeug/debug/shared/debugger.js@ werkzeug/debug/tbtools.py@ werkzeug/exceptions.py@ werkzeug/http.py@ werkzeug/routing.py@ werkzeug/script.py@ werkzeug/serving.py@ werkzeug/test.py@ werkzeug/urls.py@ werkzeug/useragents.py@ werkzeug/wrappers.py@ werkzeug/wsgi.py],9f56926a7eb77bd3c83d21469f9f9d207555b8e8,[tests/test_http.py@ werkzeug/datastructures.py],da169335abd87dd8aabd4c4d69f472e2f0b2af12,0
cecde11191a77202e6f8147df9a3d23226124370,false,[],16fdd66c0dc8cfd6e6ec6c90569ba4f667f8b536,[CHANGES@ CONTRIBUTING.rst@ docs/transition.rst@ examples/README@ examples/coolmagic/application.py@ examples/couchy/models.py@ examples/manage-coolmagic.py@ examples/manage-couchy.py@ examples/manage-cupoftee.py@ examples/manage-i18nurls.py@ examples/manage-plnt.py@ examples/manage-shorty.py@ examples/manage-simplewiki.py@ examples/manage-webpylike.py@ tests/test_serving.py@ tests/test_wrappers.py@ werkzeug/__init__.py@ werkzeug/contrib/cache.py@ werkzeug/script.py@ werkzeug/serving.py@ werkzeug/wrappers.py],311baede819561ad064d560751bf3327e7548fcf,[tests/test_wrappers.py@ werkzeug/wrappers.py],769ff09f0f345eedc2cce90717b00b5f6ed15654,0
